"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
2877.0,229.0,4467.552612225922,4751.076427744146,165.39702003130662,2015.7933122044374,14.904000000000002,0.0
2878.0,229.0,5004.959903317489,3176.5795502043416,154.92362271886066,2539.9547843254945,14.904000000000002,0.0
2879.0,230.0,189.6275446121922,4640.769859592798,168.29433644981918,2949.8694448147517,14.904000000000002,0.0
2880.0,230.0,344.35840739997377,1048.334681682021,164.2150365519218,1066.260126000308,14.904000000000002,0.0
2881.0,230.0,793.3805954407492,4562.248016551943,124.28885559524979,1641.2622212674264,14.904000000000002,0.0
2882.0,230.0,994.2658700649574,398.0059364624035,113.81646045567928,3826.494773922361,14.904000000000002,0.0
2883.0,230.0,1268.6763383158684,1413.9358390247544,111.50737166417315,2354.0321829175864,14.904000000000002,0.0
2884.0,230.0,1602.9953672486627,2170.6668198757434,139.64249416328076,2666.0434088904785,14.904000000000002,0.0
2885.0,230.0,1809.3015105676345,1273.4255395272894,144.86425620720217,2540.6685586100702,14.904000000000002,0.0
2886.0,230.0,1995.097270417018,3321.730584352856,114.22339498663644,2091.3312968075625,14.904000000000002,0.0
2887.0,230.0,2276.963249834044,1950.8256063394715,157.76626620271784,3901.639371156176,14.904000000000002,0.0
2888.0,230.0,2336.14624299206,1352.4995866837414,122.29111920260002,1236.809890185358,14.904000000000002,0.0
2889.0,230.0,2671.738978931221,4337.016423104108,153.2039938520394,2381.861822597558,14.904000000000002,0.0
2890.0,230.0,3511.372378570167,3881.5742193939873,131.42501666477514,3996.68760925459,14.904000000000002,0.0
2891.0,230.0,3669.219323811052,2642.3606526318354,127.9712122353226,1342.6232364001562,14.904000000000002,0.0
2892.0,230.0,4596.439853828613,813.2051787346925,132.720679438,3645.764206270415,14.904000000000002,0.0
2893.0,230.0,4834.056502279499,360.4123252304072,141.33072194936258,2994.533020490438,14.904000000000002,0.0
2894.0,230.0,4974.861348275279,3480.89917694695,114.17317185417483,3118.9549966596514,14.904000000000002,0.0
2895.0,231.0,959.4785526515266,4783.143038287001,124.2789300944766,1125.9779878063848,14.904000000000002,0.0
2896.0,231.0,2114.8038345424234,1823.1270464153881,145.28632249805153,2532.073866848574,14.904000000000002,0.0
2897.0,231.0,2304.995712760941,4630.886128294006,129.16738228410435,3223.9500472092045,14.904000000000002,0.0
2898.0,231.0,2630.5218496736607,3909.6763530783933,161.88435449115676,2031.5766594422212,14.904000000000002,0.0
2899.0,231.0,3163.870535474691,1983.6287767456304,150.63122348817447,2938.275455755529,14.904000000000002,0.0
2900.0,231.0,3237.690759052065,151.1351960420532,166.7480439279634,1947.4240456592267,14.904000000000002,0.0
2901.0,231.0,3228.9007336694344,1480.8138572905464,167.2410296808269,3532.058160580067,14.904000000000002,0.0
2902.0,231.0,3212.5949069046233,2962.975523068316,120.8703455554572,1579.008733424643,14.904000000000002,0.0
2903.0,231.0,3683.9563942797627,2572.5570190985227,112.28361676375326,3672.585214053284,14.904000000000002,0.0
2904.0,231.0,5085.664445200932,3791.0819738393884,130.31902372078508,3117.469189709208,14.904000000000002,0.0
2905.0,232.0,204.08333231372274,583.2120918919211,138.19003507023493,3343.176136703962,14.904000000000002,0.0
2906.0,232.0,658.2723938000297,4294.3568546973065,147.51628170156144,1978.9963975284757,14.904000000000002,0.0
2907.0,232.0,959.4489655406696,1433.0806531090695,117.80339815153408,1823.2225757068124,14.904000000000002,0.0
2908.0,232.0,1077.8271546965225,2562.5143928908187,122.49136603939246,1974.717788428692,14.904000000000002,0.0
2909.0,232.0,1159.9484457849755,2768.4107299900706,141.20733810465308,2913.28210039233,14.904000000000002,0.0
2910.0,232.0,2538.4905501421945,181.75999228783905,131.77831251070603,2121.1418437874318,14.904000000000002,0.0
2911.0,232.0,3396.4542429925173,1164.481435229637,150.46031044675732,1315.4400612309305,14.904000000000002,0.0
2912.0,232.0,3767.8313257131663,2821.428894003038,156.15598942130285,2690.856363245342,14.904000000000002,0.0
2913.0,232.0,3810.1473001441436,2998.672474583275,140.33153567672508,2026.2294990150117,14.904000000000002,0.0
2914.0,232.0,3863.8932593766413,4153.478957703284,142.54413607551953,1955.7732679719647,14.904000000000002,0.0
2915.0,232.0,4257.8284922584335,417.203353247756,155.52963654730144,3636.618578219956,14.904000000000002,0.0
2916.0,232.0,4702.871043842043,3423.719314246364,145.24290192786654,1223.1909685455892,14.904000000000002,0.0
2917.0,233.0,37.47970789788765,156.6813479288041,133.64273338932247,2071.6017605662587,14.904000000000002,0.0
2918.0,233.0,185.58032058581875,4574.981780180039,155.14131742818083,1266.8404623433692,14.904000000000002,0.0
2919.0,233.0,852.5850035121014,989.1987212252678,140.1490601007167,2322.8381449043754,14.904000000000002,0.0
2920.0,233.0,973.3940145002555,4563.183112209625,161.87518644812144,2020.3730690431216,14.904000000000002,0.0
2921.0,233.0,1108.448280749455,3122.170061714696,111.28096238648317,3560.98748152272,14.904000000000002,0.0
2922.0,233.0,1279.0935060885447,1623.6795671886646,114.28747952625145,1239.0121868398383,14.904000000000002,0.0
2923.0,233.0,2176.8325109165035,3073.8699129193405,122.39664736583704,1850.3373134399162,14.904000000000002,0.0
2924.0,233.0,2401.990329201676,4824.861960560136,134.62586803215044,2777.624109293541,14.904000000000002,0.0
2925.0,233.0,2578.080209660836,4657.831173416827,123.16973873040996,1813.0111595049339,14.904000000000002,0.0
2926.0,233.0,2746.4227567249736,142.66495784537074,155.7654182832049,3429.182374004057,14.904000000000002,0.0
2927.0,233.0,2744.4800784603367,4224.371501306308,151.5195466116435,3646.7434618848233,14.904000000000002,0.0
2928.0,233.0,2801.9283306388024,1991.1256934912599,139.01602978800253,2959.8733912733724,14.904000000000002,0.0
2929.0,233.0,3930.3174911833207,3487.1419634101994,130.8357022840765,2082.945850381876,14.904000000000002,0.0
2930.0,233.0,4076.2016923012056,1520.8258740995527,145.50353831727378,2708.255203876991,14.904000000000002,0.0
2931.0,233.0,4231.527287270954,2171.022013248663,130.3154101272567,3963.548420948199,14.904000000000002,0.0
2932.0,233.0,4368.303592421528,2653.0367583240395,151.2569040860403,3723.485862507332,14.904000000000002,0.0
2933.0,233.0,4505.0404230323475,1134.2967038355614,127.57983161809399,2694.3708240941137,14.904000000000002,0.0
2934.0,234.0,1386.0991126390159,631.9452556388729,129.97900143894628,3630.1599314430905,14.904000000000002,0.0
2935.0,234.0,1583.7970526507095,2655.647889599448,152.59451259372045,2599.368137192466,14.904000000000002,0.0
2936.0,234.0,1922.7651949783265,1365.2284622637897,130.82480303462717,3182.255012912498,14.904000000000002,0.0
2937.0,234.0,3019.184268308488,1654.8539039886407,163.29763214894626,1202.0770410862474,14.904000000000002,0.0
2938.0,234.0,3033.659982461405,4526.753683402863,127.0893524557723,3945.1480318612644,14.904000000000002,0.0
2939.0,234.0,3072.0907071789243,4321.929722662182,119.24486649762473,3458.069480797747,14.904000000000002,0.0
2940.0,234.0,3374.6248394127724,4524.02903615918,129.13794633982803,2861.2714462441677,14.904000000000002,0.0
2941.0,234.0,4053.477701381924,403.2101140295069,162.8394871250938,3441.189489310406,14.904000000000002,0.0
2942.0,234.0,4290.941782944269,4461.423714163273,124.12588929872118,2207.1114875730527,14.904000000000002,0.0
2943.0,234.0,4473.214819900351,4422.563416207625,166.10369475946487,2377.981890309066,14.904000000000002,0.0
2944.0,234.0,4608.597982723179,1839.751016069738,114.5138037106108,3777.043354256459,14.904000000000002,0.0
2945.0,234.0,4683.303860560972,1743.4078594207622,153.42973181861615,2136.869913161246,14.904000000000002,0.0
2946.0,234.0,4721.085289108622,4209.515747712141,139.6021007262576,1190.189123452625,14.904000000000002,0.0
2947.0,235.0,204.7462305213955,2493.3748237555174,143.8574238605894,3297.8880039041474,14.904000000000002,0.0
2948.0,235.0,1051.934714895356,2525.3280548118387,116.78437329176734,2327.289993588721,14.904000000000002,0.0
2949.0,235.0,1145.3486704920006,1514.9119195857568,123.16040790035854,2567.19259101754,14.904000000000002,0.0
2950.0,235.0,1535.5577541434197,3954.0788212336047,113.68083337296542,3405.8768429682677,14.904000000000002,0.0
2951.0,235.0,2046.3007586959661,2249.2162656358696,159.9977115105118,1122.5811193288746,14.904000000000002,0.0
2952.0,235.0,2464.55239191244,4657.333777877877,167.27887471369868,2367.230323989169,14.904000000000002,0.0
2953.0,235.0,2766.7530116214366,1873.7337403957392,132.58276348405485,1239.9703219869825,14.904000000000002,0.0
2954.0,235.0,3264.588931389758,3128.176271682487,146.0614315651364,3080.05017596188,14.904000000000002,0.0
2955.0,235.0,4419.429125649267,73.8684407530099,124.60202128480393,3018.4145003881804,14.904000000000002,0.0
2956.0,235.0,4538.458874840359,1589.2278734685474,135.71627363856084,2716.350182436216,14.904000000000002,0.0
2957.0,235.0,4696.90101584896,3463.5384052621152,168.6692057994313,1800.8678376106527,14.904000000000002,0.0
2958.0,235.0,4785.815955217359,1870.28298322246,118.98292914004944,3966.6492093357097,14.904000000000002,0.0
2959.0,235.0,4895.777640666996,1563.6700204284007,126.57213605621762,3649.566259762487,14.904000000000002,0.0
2960.0,235.0,5068.066821006624,823.8306845083885,121.39818128434888,1934.849196607045,14.904000000000002,0.0
2961.0,236.0,141.6601379087607,1769.6740041915496,146.15256412352716,2960.2351573177816,14.904000000000002,0.0
2962.0,236.0,620.6733696567778,3010.804117182629,142.62885902631643,3712.798420930051,14.904000000000002,0.0
2963.0,236.0,932.8712304759883,3367.4014599921593,115.83233748741428,3913.2552441441767,14.904000000000002,0.0
2964.0,236.0,992.1975685719729,1079.7649796771482,112.5606878656125,3602.822819869559,14.904000000000002,0.0
2965.0,236.0,1568.0766371394743,2967.8710762125384,135.95416521311037,1475.3515500435249,14.904000000000002,0.0
2966.0,236.0,1823.9698169547246,2918.535182151355,124.52860142461344,1606.7027331271124,14.904000000000002,0.0
2967.0,236.0,2139.611423462983,685.2905850717865,168.9564925390509,2475.3102603306957,14.904000000000002,0.0
2968.0,236.0,2144.5895939133275,1172.125662194263,132.285027575636,1509.4342019224314,14.904000000000002,0.0
2969.0,236.0,2395.9334027510367,2797.672189558147,137.52775754424908,3517.5059031787064,14.904000000000002,0.0
2970.0,236.0,2459.0023138403517,2395.7167615904173,139.84029809652424,2142.342491841038,14.904000000000002,0.0
2971.0,236.0,3472.0871359903435,4608.416287931186,165.74923491131116,2534.0047876712338,14.904000000000002,0.0
2972.0,236.0,4238.980968604311,2689.081551469512,111.92385332755593,1905.7127366040004,14.904000000000002,0.0
2973.0,236.0,4572.66036470929,2291.830975143432,137.64774110313826,1567.6788574889595,14.904000000000002,0.0
2974.0,237.0,148.81180937649015,2607.1112988145587,140.78893744239627,1650.4451016886328,14.904000000000002,0.0
2975.0,237.0,958.7875026619238,3811.5458278807723,157.7721872557212,1142.5985269236073,14.904000000000002,0.0
2976.0,237.0,2661.9630210105506,2776.334058719012,154.30885095791803,3523.344988789045,14.904000000000002,0.0
2977.0,237.0,2832.868278310402,3956.7093181475584,143.7537326167365,3324.8074122693906,14.904000000000002,0.0
2978.0,237.0,3142.6954409325563,669.8498895242785,135.28191411390748,1543.9811714995271,14.904000000000002,0.0
2979.0,237.0,3228.6064034206747,398.4892686384648,130.5310710281492,1635.0365581625088,14.904000000000002,0.0
2980.0,237.0,3867.897392442801,3928.0041918971583,117.56621819231603,3021.0480372091424,14.904000000000002,0.0
2981.0,237.0,4308.954130681198,1134.6312080344007,142.92269842437182,1872.6420552114696,14.904000000000002,0.0
2982.0,237.0,4424.659982720686,3942.2760059905168,120.80104901655014,3376.029074006489,14.904000000000002,0.0
2983.0,238.0,73.30113346882305,4730.396806049778,164.48300895345554,2618.4047174465322,14.904000000000002,0.0
2984.0,238.0,380.9524340405486,34.744564763127755,138.72920951739667,2178.4874423196493,14.904000000000002,0.0
2985.0,238.0,541.9407978790373,1380.953861575521,150.66737368185528,3089.2026742658504,14.904000000000002,0.0
2986.0,238.0,503.58448042545933,3906.8657095256285,139.44700952419973,3729.079199411575,14.904000000000002,0.0
2987.0,238.0,527.261135080204,5091.49246496587,163.65477373936426,2855.153882372011,14.904000000000002,0.0
2988.0,238.0,1074.4515597210022,1927.0307385338401,126.17779975590591,1130.529897565345,14.904000000000002,0.0
2989.0,238.0,2138.4698960651067,2712.5705708792184,158.22976486019078,2684.3213929829,14.904000000000002,0.0
2990.0,238.0,2754.8137333330924,4213.991838827661,117.84779544225782,2890.7643774340695,14.904000000000002,0.0
2991.0,238.0,2965.0802818861202,3704.31700890161,118.54342104308174,1846.6881222537195,14.904000000000002,0.0
2992.0,238.0,3045.6953339929055,4405.826681134954,140.80235419492777,1633.5334710077975,14.904000000000002,0.0
2993.0,238.0,3141.5419438874574,1610.9831686125253,112.6021670037096,3540.643591907401,14.904000000000002,0.0
2994.0,238.0,3166.59748590271,3866.0829236773857,144.162403100838,3704.744115731962,14.904000000000002,0.0
2995.0,238.0,3470.3047718480043,2633.914634508601,148.59124070282542,1498.7070624672315,14.904000000000002,0.0
2996.0,238.0,3806.5095900111423,1806.3387096830854,159.24975793162002,2200.6982928734287,14.904000000000002,0.0
2997.0,238.0,4044.125180897314,200.46495530171603,138.77414878086478,2344.375365346665,14.904000000000002,0.0
2998.0,238.0,4070.08925743856,4183.484100181464,133.11390875044015,2062.959468868957,14.904000000000002,0.0
2999.0,238.0,4391.843384760095,1677.7909535514746,126.25518618566623,1263.5593180047151,14.904000000000002,0.0
3000.0,238.0,4726.730430640447,4323.961077880123,145.5586939741721,2659.343360919848,14.904000000000002,0.0
3001.0,238.0,4845.903563267271,3478.9334330437905,129.44881834524412,2210.642974417483,14.904000000000002,0.0
3002.0,238.0,4928.669209503267,2563.914538128678,147.55324263974137,3100.9692538145573,14.904000000000002,0.0
3003.0,238.0,5104.088710721297,3490.6381674998233,138.35591885756548,1622.1500864576408,14.904000000000002,0.0
3004.0,239.0,52.773811967112145,2044.4770329251799,128.31602696123537,2895.1177189918526,14.904000000000002,0.0
3005.0,239.0,143.0020817939187,3414.105264259901,156.2181202764217,2721.3137410064983,14.904000000000002,0.0
3006.0,239.0,930.7351538195276,790.3447633848564,159.8267677524337,2029.3138368562634,14.904000000000002,0.0
3007.0,239.0,1432.4263715625173,4640.622061890859,145.9088856112574,2556.671013620419,14.904000000000002,0.0
3008.0,239.0,2051.8718263652495,41.400818962223944,168.47650133235348,2903.958663606731,14.904000000000002,0.0
3009.0,239.0,2131.5515244089997,604.7918824852711,167.9946044924955,3749.035377355191,14.904000000000002,0.0
3010.0,239.0,2218.2144918251815,212.90399222702519,161.65251896269055,2278.736078989793,14.904000000000002,0.0
3011.0,239.0,2584.027738615654,4980.994906008867,155.4330609704442,3258.7402930180497,14.904000000000002,0.0
3012.0,239.0,2829.5801449334895,49.10371107472713,141.27037276472745,2236.8036864192763,14.904000000000002,0.0
3013.0,239.0,3990.4223098917328,5115.150991088036,132.39343103906373,2650.951840240986,14.904000000000002,0.0
3014.0,240.0,68.7203607183646,380.03139263020796,138.89005981785678,2821.483828101534,14.904000000000002,0.0
3015.0,240.0,186.00148391935633,2048.0309433283855,153.64241941429984,1905.9050539151112,14.904000000000002,0.0
3016.0,240.0,188.50681199101655,2559.7218796419315,136.38510913357123,3328.6473720082836,14.904000000000002,0.0
3017.0,240.0,1390.5800074902781,1126.0837446781934,138.50703392336976,3982.7896231974464,14.904000000000002,0.0
3018.0,240.0,2260.1510029285564,2817.1533442622695,148.66689650427185,2098.371836727714,14.904000000000002,0.0
3019.0,240.0,2616.006037772203,4283.004621067988,125.2051125992831,2836.532005560297,14.904000000000002,0.0
3020.0,240.0,2979.1001920198587,2719.0432534864785,117.52350891809093,2181.7431635801786,14.904000000000002,0.0
3021.0,240.0,3091.0036337388046,2832.7385161362763,132.19670583501184,2449.716041009793,14.904000000000002,0.0
3022.0,240.0,3488.03121076604,4345.737049127283,136.37166176852034,3667.2583992713217,14.904000000000002,0.0
3023.0,240.0,3934.8809132158967,3672.5924004855806,121.44918792303832,2492.359344859434,14.904000000000002,0.0
3024.0,240.0,3995.3859704925926,5060.104839837881,161.20573094215922,2720.5673971296096,14.904000000000002,0.0
3025.0,240.0,4586.4072690845505,4762.9877656039225,163.22031393233075,3863.979504070006,14.904000000000002,0.0
3026.0,241.0,257.8083998518827,212.9096042940381,126.1412362830967,2729.957777884388,14.904000000000002,0.0
3027.0,241.0,751.4857399381917,1406.505713193226,162.24774563821643,3778.3320399859617,14.904000000000002,0.0
3028.0,241.0,905.8300559260693,3364.678590996745,111.36983794743452,1378.2445709772467,14.904000000000002,0.0
3029.0,241.0,998.1457047244754,4980.755256301208,153.73319934188225,2724.6811345798096,14.904000000000002,0.0
3030.0,241.0,1108.219647411497,1690.0700901880614,116.71047251556459,3126.47403767112,14.904000000000002,0.0
3031.0,241.0,1255.9251773587607,4653.800279324484,113.3554529652219,3349.9978890356106,14.904000000000002,0.0
3032.0,241.0,1523.8888773592125,2757.280294037933,153.42345429131092,3637.5884731873703,14.904000000000002,0.0
3033.0,241.0,1943.6792222797706,2991.354586458343,143.9795851757342,2321.088969143457,14.904000000000002,0.0
3034.0,241.0,2999.776050738062,1910.6940022034144,129.2710761261762,3485.0358850234466,14.904000000000002,0.0
3035.0,241.0,3169.7683464344764,2803.6265546528757,153.2842367315698,3830.7687576668573,14.904000000000002,0.0
3036.0,241.0,3595.607811998295,3717.7499345773726,145.85775486398325,2337.0696685719986,14.904000000000002,0.0
3037.0,241.0,4425.177145894089,4804.469894475465,158.4134164635118,2435.5843070564842,14.904000000000002,0.0
3038.0,241.0,4588.692789447491,2134.54270864196,112.88337262898986,3514.7407919879734,14.904000000000002,0.0
3039.0,242.0,69.47399571798208,3281.9326778581376,132.44762557144202,2432.812841097567,14.904000000000002,0.0
3040.0,242.0,29.01206201869405,3664.7940666367094,120.2130850383599,2295.05622247682,14.904000000000002,0.0
3041.0,242.0,327.1741090763576,1644.1969594981338,161.25208515060936,3110.289772670515,14.904000000000002,0.0
3042.0,242.0,421.2203792946199,4803.388270244719,162.3810256403823,3715.8263314848605,14.904000000000002,0.0
3043.0,242.0,2644.1541587789734,3004.4865522678997,163.55516952182,3976.779166294974,14.904000000000002,0.0
3044.0,242.0,3023.0293981695468,4935.9645733252855,142.46980254451523,2018.2198199791378,14.904000000000002,0.0
3045.0,242.0,3779.6146942695464,1306.5265646911573,140.30944657824605,1328.5917034062718,14.904000000000002,0.0
3046.0,242.0,4139.147249130069,4513.591929641694,128.97505187515185,1440.0446275298664,14.904000000000002,0.0
3047.0,242.0,4188.645171503329,1891.994404134096,159.6555096693072,3406.1279070343453,14.904000000000002,0.0
3048.0,242.0,4453.639097552105,2504.1436298892827,163.30231197283092,3411.508951101909,14.904000000000002,0.0
3049.0,242.0,4560.151571744147,1251.0260729653414,140.38036162316496,2253.081141272411,14.904000000000002,0.0
3050.0,243.0,74.64024338752438,4672.19602505512,166.46541813990655,2462.635921514813,14.904000000000002,0.0
3051.0,243.0,693.7826606987356,2028.625473038071,166.63390761359437,3012.7137275631144,14.904000000000002,0.0
3052.0,243.0,716.035286086197,4848.055841559006,133.88644658049415,1652.7243088427913,14.904000000000002,0.0
3053.0,243.0,953.1123740536145,430.74122018711205,166.68398151318223,3215.881793496145,14.904000000000002,0.0
3054.0,243.0,1626.435328087937,3841.037686778082,132.47288226517747,1574.2053392643365,14.904000000000002,0.0
3055.0,243.0,1672.2361879734444,4507.644353407945,129.81379770588842,1207.65316678434,14.904000000000002,0.0
3056.0,243.0,2337.1309675502407,3134.721749462876,123.2415265639464,2015.2354048264508,14.904000000000002,0.0
3057.0,243.0,2520.198344174738,3368.5316759993075,152.35186330919257,3121.314297644905,14.904000000000002,0.0
3058.0,243.0,2670.7430093327985,589.005079796156,124.87124610178103,2004.268382500089,14.904000000000002,0.0
3059.0,243.0,3041.6357467298467,3530.4217556470353,112.17782566837043,3315.2326637637207,14.904000000000002,0.0
3060.0,243.0,3259.957962153531,4027.55742904228,134.4963748554057,3286.8590003355007,14.904000000000002,0.0
3061.0,243.0,3377.225988992316,2228.636592324397,138.85395671041653,1241.1372903349761,14.904000000000002,0.0
3062.0,244.0,423.79638095878363,284.1933043792126,118.13761657394295,1247.2107410432782,14.904000000000002,0.0
3063.0,244.0,786.7056861207489,4835.968053506894,162.32170550466998,3024.5577558083382,14.904000000000002,0.0
3064.0,244.0,811.3513106475152,4393.590267887932,161.98347191879773,2566.466579494533,14.904000000000002,0.0
3065.0,244.0,896.4323297669143,522.6435579107357,166.45215019969112,3295.4489324669594,14.904000000000002,0.0
3066.0,244.0,2187.135287529654,3712.739456008819,122.13171775953528,3563.7300147499277,14.904000000000002,0.0
3067.0,244.0,3115.5139592815012,2490.1480842235937,133.51090069333048,1649.3785994009108,14.904000000000002,0.0
3068.0,244.0,3214.0491490380145,2527.39698645586,133.3443999019143,1064.6954800707933,14.904000000000002,0.0
3069.0,244.0,4223.461492014371,613.8116782363523,148.07247553942807,3572.1548266554473,14.904000000000002,0.0
3070.0,244.0,4181.867744430102,4343.78867524867,153.74585403805273,3289.688450878778,14.904000000000002,0.0
3071.0,244.0,4538.184732204501,1919.7594792730379,140.45168147973388,3037.3708769181,14.904000000000002,0.0
3072.0,244.0,4779.431172274011,817.3953315893538,153.60224895631941,2554.949286653435,14.904000000000002,0.0
3073.0,244.0,4886.130342976019,4766.329556571311,144.48698752723266,1877.3139167505578,14.904000000000002,0.0
3074.0,245.0,599.5730338578567,5116.334018237011,125.4648132403278,3574.1246827846853,14.904000000000002,0.0
3075.0,245.0,725.213618204113,1453.4454896708799,135.0742435078281,1980.4658061464472,14.904000000000002,0.0
3076.0,245.0,1410.7841700068007,4215.726519370853,160.82538610063384,1056.1527414763095,14.904000000000002,0.0
3077.0,245.0,1708.7073502415649,1585.2681292782427,129.6777378196023,3140.2916338333134,14.904000000000002,0.0
3078.0,245.0,1733.5574994494891,1978.5419254975657,118.52423652515606,3191.9263021681063,14.904000000000002,0.0
3079.0,245.0,1989.8027525010762,1675.3197731599253,120.12273743416478,1650.1645268397285,14.904000000000002,0.0
3080.0,245.0,2218.483581980774,1832.7166901460705,120.25361894875562,2725.3625508053515,14.904000000000002,0.0
3081.0,245.0,3083.679949144905,1085.026412958492,164.3780920070717,1296.9745204767887,14.904000000000002,0.0
3082.0,245.0,3127.820856618782,2252.046829133676,121.0748814668216,2133.7081436008216,14.904000000000002,0.0
3083.0,245.0,3328.35329713366,4287.446472282153,157.80510123903727,3025.851092806558,14.904000000000002,0.0
3084.0,245.0,3610.0681828380084,3295.389702447481,154.10737781105695,1381.0354330016767,14.904000000000002,0.0
3085.0,245.0,3785.3533539063546,4756.182747028807,132.42178376172825,2473.8232404308924,14.904000000000002,0.0
3086.0,245.0,3841.8761620927376,3519.2270729482716,114.99892026036309,3240.1048158118497,14.904000000000002,0.0
3087.0,245.0,4504.898144441285,1552.697947365264,147.4515517542469,2969.3880178981144,14.904000000000002,0.0
3088.0,245.0,4694.591045845617,2238.6692205896343,146.54779364139043,1195.593386451148,14.904000000000002,0.0
3089.0,245.0,4732.498996680279,1521.19221847145,163.8704340899459,2956.679486408445,14.904000000000002,0.0
3090.0,246.0,245.92100474813554,948.5727296711053,124.75503248972636,1090.671746254502,14.904000000000002,0.0
3091.0,246.0,761.1894358404164,457.57749978473277,122.47303736548622,3581.94918666586,14.904000000000002,0.0
3092.0,246.0,1111.4100586442012,4515.133961850613,136.48305601539556,1464.7137738670199,14.904000000000002,0.0
3093.0,246.0,1165.8162024856952,3994.484519228252,157.7498921896609,1044.6502732734607,14.904000000000002,0.0
3094.0,246.0,1302.5501717619754,1035.8039382665138,115.44645188949133,2729.563475109889,14.904000000000002,0.0
3095.0,246.0,1560.2689824267416,1122.3079262291633,152.47292115473942,2912.645628497253,14.904000000000002,0.0
3096.0,246.0,1687.2474562766938,1778.6414282515568,143.13180067161824,2382.5308199875644,14.904000000000002,0.0
3097.0,246.0,1745.6404664825448,3574.4236729813574,169.74921001683157,2093.6911426223455,14.904000000000002,0.0
3098.0,246.0,4058.8469676186223,4.831196771230637,125.23920827612596,2211.260286510948,14.904000000000002,0.0
3099.0,246.0,4419.361934965593,2017.0993864457412,151.00516163195596,3352.307069857856,14.904000000000002,0.0
3100.0,246.0,5095.612970546382,2718.9790441065534,131.29483436141425,3298.0037644144454,14.904000000000002,0.0
3101.0,247.0,64.20800888424745,3261.1319813777504,126.36597154092118,3807.8323665083394,14.904000000000002,0.0
3102.0,247.0,314.98013656771457,949.6241407708826,122.99098491593085,3467.744757214156,14.904000000000002,0.0
3103.0,247.0,817.048890875059,2216.3687579898074,167.87638803762675,2477.538400145241,14.904000000000002,0.0
3104.0,247.0,829.0292771060575,4189.982164690371,147.13362994602008,1695.636424604444,14.904000000000002,0.0
3105.0,247.0,1222.0672690997956,1592.2395689826158,143.1609854479098,1807.438942869357,14.904000000000002,0.0
3106.0,247.0,2147.2401270785094,3287.68251346519,143.70879778786906,1169.9221802201391,14.904000000000002,0.0
3107.0,247.0,2697.8393898152226,1147.3345495181866,130.6285290298268,1522.926169507223,14.904000000000002,0.0
3108.0,247.0,2786.502576652719,1597.4985581719036,166.26216410308155,1489.7802267848333,14.904000000000002,0.0
3109.0,247.0,3332.4251284088928,538.7993148132354,167.45280382964157,2746.0482069994187,14.904000000000002,0.0
3110.0,247.0,3919.471655783013,4516.395821918708,138.2066626203361,3466.9513432085564,14.904000000000002,0.0
3111.0,247.0,3943.2230637051607,4347.057300094049,127.48852682975598,3128.4975281210614,14.904000000000002,0.0
3112.0,247.0,4212.882678619329,567.2917034805929,138.0618852195072,3264.539730909274,14.904000000000002,0.0
3113.0,247.0,4199.837407686754,2186.4994011600593,169.03156925057286,3730.629376688754,14.904000000000002,0.0
3114.0,247.0,4194.318264466932,3150.4923449008425,143.04529838640372,1275.7070458941444,14.904000000000002,0.0
3115.0,247.0,4860.597116483425,3358.0929262765762,144.780245145518,1498.0203095269367,14.904000000000002,0.0
3116.0,247.0,5006.946686398305,2215.33316466739,154.9239994485987,2271.7696853098255,14.904000000000002,0.0
3117.0,247.0,5107.9978569058385,1393.6781581608134,112.35271206854432,2615.5127745776654,14.904000000000002,0.0
3118.0,248.0,502.08200349261983,3482.5560347227547,157.1521560232628,2622.1105342507476,14.904000000000002,0.0
3119.0,248.0,620.4373195929943,1587.5076017397475,154.57149329786225,3311.127094429331,14.904000000000002,0.0
3120.0,248.0,637.8536535459283,4200.383900126281,111.27631677530131,3348.7774404998795,14.904000000000002,0.0
3121.0,248.0,696.8635135754564,226.02491749292227,154.91740449139084,3932.9696735641596,14.904000000000002,0.0
3122.0,248.0,2109.011396101683,3102.8096533487396,121.47350682714303,3589.9761956008247,14.904000000000002,0.0
3123.0,248.0,2202.3116685382765,1676.6475555350974,167.74727332214982,2896.6958074942745,14.904000000000002,0.0
3124.0,248.0,2591.5916026228815,4740.122241251207,150.87726961001889,3190.6936705216203,14.904000000000002,0.0
3125.0,248.0,3282.332250446908,4711.99729845479,156.68602103724265,3091.2887553997753,14.904000000000002,0.0
3126.0,248.0,3620.0484405417956,4783.930890241216,161.95015934527459,3638.728823523972,14.904000000000002,0.0
3127.0,248.0,4779.472140638866,3500.9501343943384,163.29769493522787,3106.2152717712615,14.904000000000002,0.0
3128.0,248.0,4966.32459458362,4434.709858285765,134.0790758290383,2018.4455576886992,14.904000000000002,0.0
3129.0,249.0,2280.677385126546,2268.490019892693,161.99847699529752,1221.4703896109802,14.904000000000002,0.0
3130.0,249.0,3110.33577347413,4989.34833787158,114.36758081010943,1883.2591941997553,14.904000000000002,0.0
3131.0,249.0,3264.804502078052,1146.3883117503328,135.50576199803032,1225.8167062340458,14.904000000000002,0.0
3132.0,249.0,4079.103165647396,2951.1773601746836,144.31438604283258,1924.7340490905644,14.904000000000002,0.0
